Greg,Weissert,NYY,6.2,138,65,73,4.05,0.23,0.16,2.7,7.79,96,5.33,-0.01,-0.2,0,19.1,0.39,104,20375,669711,1
Tyler,Wells,BAL,104.2,1640,584,1056,3.18,0.25,0.06,1.81,4.64,75,4.33,1.4,1,2.8,18.9,0.39,92,20000,669330,1
Joey,Wentz,DET,71.2,1296,475,821,6.78,0.2,0.09,2.01,5.65,162,4.93,-1.99,-0.3,-1.2,18.1,0.44,88,19962,666214,0
Hayden,Wesneski,CHC,60.2,964,342,622,4.75,0.19,0.06,2.08,5.56,110,4.41,-0.41,-0.2,0.1,19,0.36,98,27581,669713,0
Zack,Wheeler,PHI,104.1,1810,632,1178,4.05,0.27,0.05,0.69,2.84,92,3.48,0.44,3.5,1.9,18.9,0.37,110,10310,554430,1
Mitch,White,TOR,9.2,184,61,123,3.72,0.26,0.07,0.93,3.29,89,4.75,-0.1,0.1,0.1,20.8,0.41,94,19225,669952,0
Brendan,White,DET,14.1,243,77,166,5.02,0.26,0.07,1.88,4.82,120,3.1,-0.52,-0.1,-0.1,16.3,0.35,105,26024,686839,0
Owen,White,TEX,2,36,12,24,13.5,0.18,0.09,4.5,9.29,319,4.39,-0.46,-0.1,-0.2,19.7,0.25,106,22273,669391,0
Garrett,Whitlock,BOS,51.2,832,258,574,5.23,0.22,0.03,1.74,4.51,117,3.85,-0.58,0.5,0.4,16.8,0.41,82,20191,676477,0
Luke,Williams,LAD,1,6,2,4,0,0,0,0,3.29,0,6.48,0,0,0,12,0,112,19931,663897,2
Devin,Williams,MIL,32.1,541,214,327,1.95,0.33,0.14,0.84,3.5,45,3.34,1.96,0.5,1.4,20,0.29,118,15816,642207,0
Gavin,Williams,CLE,24.2,361,109,252,4.01,0.19,0.07,1.46,4.83,95,4.66,0.28,0.1,0.5,18.6,0.37,101,30122,668909,0
Trevor,Williams,WSN,91,1572,582,990,4.45,0.17,0.08,1.78,5.42,101,4.95,-0.92,0.5,0.9,16.8,0.39,81,16977,592866,1
Brandon,Williamson,CIN,46.2,800,295,505,5.21,0.19,0.1,1.54,5.17,112,5.07,-0.18,0.4,0.2,18.3,0.44,93,25463,682227,1
Amos,Willingham,WSN,5.1,99,35,64,8.44,0.08,0.04,5.06,10.41,192,6.1,0.05,-0.2,-0.1,14.2,0.64,99,26128,686294,0
Steven,Wilson,SDP,37,626,239,387,2.43,0.27,0.11,0.97,3.99,58,4.7,1.09,0.6,1.2,21.4,0.32,126,20353,621051,0
Bryse,Wilson,MIL,43.1,663,243,420,2.7,0.2,0.07,0.62,3.47,62,4.6,0.82,0.5,0.7,17.8,0.38,102,19990,669060,0
Josh,Winckowski,BOS,48.2,728,252,476,3.14,0.18,0.08,1.29,4.75,70,4.29,-0.28,-0.1,0.6,19.2,0.44,109,22387,670174,0
Josh,Winder,MIN,5.2,112,44,68,4.76,0.26,0.11,1.59,4.7,114,4.38,0.04,0,0,18.6,0.65,87,24606,680739,0
Trey,Wingenter,DET,4.1,86,36,50,8.31,0.23,0.09,0,3.75,199,5.22,-0.07,0,-0.2,19.9,0.54,95,17793,622259,0
Keaton,Winn,SFG,22,293,103,190,4.09,0.15,0.06,1.23,5.02,96,4.48,-0.14,-0.1,0.2,16.7,0.49,119,23499,676775,0
Brett,Wisely,SFG,1,11,4,7,9,0,0,9,16.29,211,6.48,0,-0.1,0,11.9,0.5,,27735,689172,0
Nick,Wittgren,KCR,18.1,318,119,199,7.36,0.15,0.11,0.49,4.54,168,5.66,-0.42,0,-0.4,20.4,0.32,86,15594,621295,0
Jake,Wong,CIN,3,57,25,32,9,0,0.2,0,6.29,194,7.35,-0.01,0,-0.1,20.2,0.33,54,23095,673858,0
Bryan,Woo,SEA,34.2,568,179,389,3.63,0.31,0.06,1.04,3.09,90,3.24,-0.23,0.9,0.5,21.1,0.38,101,30279,693433,1
Alex,Wood,SFG,50,897,336,561,4.68,0.22,0.11,1.08,4.75,110,5.01,-0.6,0,0.1,16.3,0.46,91,13781,622072,2
Jake,Woodford,STL,39.2,733,291,442,5.67,0.14,0.09,1.82,6.16,136,5.07,-0.48,-0.4,-0.1,18.4,0.5,87,18674,663765,1
Brandon,Woodruff,MIL,11.1,182,61,121,0.79,0.29,0.07,0.79,3.11,18,3.51,0.42,0.3,0.7,18.9,0.41,112,16162,605540,1
Simeon,Woods Richardson,MIN,4.2,99,38,61,9.64,0.21,0.13,1.93,5.86,231,5.47,-0.05,0,-0.1,19.8,0.31,109,24494,680573,1
Kyle,Wright,ATL,18.2,366,131,235,5.79,0.22,0.11,0.96,4.47,130,4.1,-0.29,0.2,-0.2,17.3,0.48,104,19665,657140,0
Randy,Wynne,CIN,2.1,34,9,25,3.86,0,0.09,0,4.57,83,6.63,0.09,0,0,16.2,0.7,66,25804,691094,0
Jimmy,Yacabonis,NYM,9,169,68,101,9,0.18,0.09,1,4.62,221,4.77,-0.25,0,-0.5,20.1,0.32,91,15157,642231,0
Ryan,Yarbrough,KCR,26.1,448,156,292,6.15,0.12,0.06,1.03,5.19,141,5.95,-0.66,0,-0.2,18.7,0.28,83,16502,642232,1
Kirby,Yates,ATL,33.1,584,232,352,3.24,0.33,0.13,1.35,4.19,73,4.25,-0.19,0.1,0.6,19.9,0.4,106,9073,489446,1
Danny,Young,ATL,8.1,135,49,86,1.08,0.31,0.06,0,2.45,24,3.6,-0.17,0.1,0.3,17.8,0.32,92,18439,664849,1
Alex,Young,CIN,35.1,567,197,370,2.55,0.22,0.09,1.27,4.39,55,4.09,-0.09,0.3,0.9,18.7,0.42,83,18333,622065,0
Rob,Zastryzny,PIT,17,321,120,201,5.29,0.16,0.16,0.53,4.82,122,6.21,-0.35,0,-0.3,18.3,0.4,101,15094,642239,1
Bruce,Zimmermann,BAL,11.1,187,61,126,5.56,0.23,0,2.38,5.14,132,3.53,0.03,-0.1,-0.1,20.5,0.44,88,20370,669145,0
Guillermo,Zuniga,STL,1,18,8,10,0,0.67,0,0,-0.71,0,0.89,0,0,0,18.6,1,139,19588,670871,0
